Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
2019-03-20,44.87693405151367,154.321533203125,100.6990737915039,367.3497314453125,114.63983917236328,161.5471649169922,43.07809829711914,91.71177673339844,106.1619644165039,33.73337936401367,164.89334106445312,156.8131561279297,127.44417572021484,98.96419525146484,46.61222839355469,112.92731475830078,85.76827239990234,36.77982711791992,157.32333374023438,135.43067932128906,63.01163864135742,110.17532348632812,78.8087387084961,85.26747131347656,113.2536849975586,222.50201416015625,146.38169860839844,39.01964569091797,29.714088439941406
2019-03-21,46.5297737121582,154.94326782226562,101.6535873413086,363.97076416015625,115.54483032226562,164.9458770751953,43.62809753417969,92.57232666015625,104.87825775146484,33.17793655395508,165.11399841308594,160.0740966796875,129.20550537109375,100.26860809326172,47.32241439819336,113.59358215332031,84.41429138183594,36.763675689697266,158.51406860351562,136.2823944091797,63.67950439453125,112.70657348632812,80.00871276855469,85.91291809082031,115.8752670288086,223.85208129882812,148.33343505859375,39.43913650512695,29.840608596801758
2019-03-22,45.56620407104492,150.75259399414062,99.50814056396484,353.6874084472656,111.84735107421875,159.56130981445312,42.65751647949219,90.53492736816406,104.4632339477539,32.9205207824707,160.3450469970703,159.04611206054688,127.06912994384766,98.85787200927734,46.127227783203125,112.61476135253906,81.86226654052734,37.10294723510742,158.88829040527344,133.0640411376953,63.1728401184082,109.73473358154297,74.71782684326172,85.21717071533203,116.33230590820312,219.47311401367188,145.73426818847656,40.43374252319336,29.605649948120117
2019-03-25,45.01526641845703,150.66380310058594,99.12635040283203,361.7832336425781,113.2349624633789,158.94873046875,42.64942169189453,90.38783264160156,104.03852844238281,33.293094635009766,159.96319580078125,159.82974243164062,127.15065002441406,98.66649627685547,45.71150207519531,112.36797332763672,81.1811752319336,37.18374252319336,157.96128845214844,132.1212921142578,63.21891784667969,110.3066177368164,74.8451156616211,85.4686508178711,116.37542724609375,219.2688751220703,145.69615173339844,40.65024948120117,29.572509765625
2019-03-26,44.55018615722656,152.02027893066406,99.54451751708984,361.7051086425781,113.63143157958984,157.48651123046875,43.0538444519043,91.29985809326172,106.30675506591797,33.08987045288086,161.8130645751953,159.5432586669922,128.41453552246094,99.40376281738281,46.283111572265625,113.98017120361328,81.99354553222656,37.676517486572266,159.45816040039062,134.74148559570312,63.65650939941406,110.54095458984375,75.7996597290039,86.35721588134766,116.40129852294922,216.1867218017578,147.85739135742188,41.02238845825195,29.61769676208496
2019-03-27,44.95087432861328,150.44578552246094,99.0718002319336,365.44537353515625,113.0798110961914,153.2578582763672,42.98104476928711,90.31427001953125,106.44187927246094,33.93659210205078,161.25302124023438,159.46742248535156,128.11285400390625,98.70903778076172,46.040618896484375,114.08709716796875,81.71456146240234,37.65227127075195,159.48367309570312,134.68943786621094,63.1728401184082,109.47221374511719,75.53600311279297,86.2566146850586,117.582763671875,214.69444274902344,146.82916259765625,41.1915397644043,29.2833194732666
2019-03-28,45.01050567626953,151.51966857910156,99.23544311523438,365.6700134277344,114.08821105957031,153.31716918945312,43.15898513793945,90.48344421386719,106.8569107055664,34.44462585449219,162.2288360595703,160.14991760253906,129.27890014648438,99.19107818603516,45.997314453125,114.23514556884766,82.64179229736328,37.628047943115234,161.08270263671875,135.5802001953125,63.43387222290039,109.62220764160156,76.39965057373047,86.80148315429688,118.05704498291016,215.15635681152344,147.257568359375,39.97364807128906,29.259220123291016
2019-03-29,45.30385208129883,153.40103149414062,99.36271667480469,372.486572265625,116.7773208618164,156.46885681152344,43.66855239868164,90.60112762451172,107.165771484375,34.97297668457031,162.9162139892578,161.6919708251953,129.58877563476562,100.02757263183594,46.50830078125,114.98368072509766,83.06852722167969,37.85422134399414,161.51646423339844,135.09255981445312,63.848388671875,110.56909942626953,76.55419158935547,87.2206039428711,118.28125762939453,219.62413024902344,148.7047576904297,40.00748062133789,29.37971305847168
2019-04-01,45.611534118652344,154.84637451171875,101.54449462890625,382.3695068359375,120.8798828125,159.24510192871094,44.46928787231445,91.89564514160156,108.59427642822266,36.23967742919922,166.94691467285156,164.851806640625,131.66812133789062,101.58718872070312,47.20982360839844,114.31741333007812,85.86674499511719,37.74113464355469,160.23220825195312,137.79730224609375,63.948219299316406,111.58158111572266,77.48145294189453,86.87690734863281,119.02291107177734,218.0963592529297,149.72348022460938,39.980411529541016,29.467073440551758
2019-04-02,46.274559020996094,155.37933349609375,100.90814971923828,381.5980529785156,120.8282241821289,158.58316040039062,44.72001647949219,91.8883056640625,108.06341552734375,38.10246276855469,167.591796875,163.7311248779297,131.31752014160156,101.37451171875,47.079917907714844,113.27278137207031,86.27703094482422,37.619972229003906,160.19815063476562,137.92086791992188,63.87910079956055,111.740966796875,76.69963836669922,86.9691390991211,117.97942352294922,217.0926971435547,150.2185821533203,39.60152053833008,29.201982498168945
2019-04-03,46.59178924560547,155.77500915527344,100.50813293457031,375.728759765625,120.02667236328125,160.66787719726562,44.99502944946289,91.12335968017578,108.60391998291016,38.52922058105469,170.44296264648438,167.35440063476562,130.70594787597656,101.82113647460938,48.0499153137207,112.8285903930664,86.4493408203125,37.3049201965332,160.19815063476562,138.5709991455078,63.8560905456543,112.47222900390625,76.7905502319336,86.9188232421875,117.79833221435547,218.36285400390625,150.86595153808594,39.8315544128418,29.277297973632812
2019-04-04,46.672882080078125,155.29856872558594,100.46253204345703,386.58831787109375,120.77648162841797,156.6170654296875,44.88106918334961,91.79267120361328,110.75630187988281,40.44619369506836,171.60548400878906,168.90480041503906,131.3419647216797,101.21855926513672,48.43098068237305,111.5125503540039,87.28448486328125,37.54726791381836,161.490966796875,139.80630493164062,62.83504867553711,111.90033721923828,77.52691650390625,86.70088958740234,117.72936248779297,219.7395782470703,150.0852508544922,39.91276168823242,29.5544376373291
2019-04-05,46.98530960083008,157.7855682373047,101.22885131835938,382.7503662109375,120.97474670410156,156.65658569335938,44.938045501708984,92.98420715332031,110.99760437011719,38.773075103759766,171.73277282714844,170.26150512695312,131.85572814941406,101.57301330566406,48.153846740722656,112.01426696777344,87.0777816772461,37.539180755615234,162.20542907714844,140.05340576171875,62.29768753051758,112.397216796875,77.6360092163086,86.88528442382812,117.62583923339844,220.9742431640625,150.09475708007812,39.980411529541016,29.771324157714844
2019-04-08,47.72468185424805,157.35757446289062,100.9916763305664,365.74810791015625,120.50933837890625,156.56768798828125,45.16595458984375,93.17546081542969,110.95899200439453,38.71210479736328,171.86854553222656,171.5170135498047,132.14923095703125,101.6510009765625,48.223140716552734,111.98139190673828,87.35892486572266,37.60380935668945,161.47396850585938,139.79983520507812,62.14414978027344,112.4347152709961,77.02689361572266,87.9917984008789,117.17744445800781,220.9475860595703,150.18997192382812,40.00748062133789,29.89182472229004
2019-04-09,47.581581115722656,155.8234405517578,100.2162094116211,360.3965148925781,117.51856231689453,155.08567810058594,44.91362762451172,92.33694458007812,112.79287719726562,38.116004943847656,170.23931884765625,169.28404235839844,131.16256713867188,100.74358367919922,47.91135025024414,111.5125503540039,86.71393585205078,37.700748443603516,161.6696014404297,137.81027221679688,62.02899169921875,111.82537841796875,76.61782836914062,87.73194885253906,116.58241271972656,220.9831085205078,149.94239807128906,39.920677185058594,29.729150772094727
2019-04-10,47.84870147705078,156.55819702148438,100.49903106689453,356.3925476074219,118.53556823730469,158.31640625,45.4345588684082,92.3001708984375,113.08243560791016,37.73667907714844,172.24195861816406,168.04544067382812,130.4449920654297,101.38872528076172,48.28376007080078,111.520751953125,87.10258483886719,37.676517486572266,160.93812561035156,137.9078369140625,62.04435729980469,112.67847442626953,77.16326141357422,87.72354888916016,116.81526184082031,218.53158569335938,150.96112060546875,40.0642204284668,30.003284454345703
2019-04-11,47.45039749145508,155.1209716796875,100.2162094116211,361.49029541015625,119.69051361083984,158.800537109375,45.25547790527344,92.66791534423828,112.54190826416016,37.18123245239258,172.1146697998047,169.7727508544922,131.20333862304688,101.92745971679688,48.327064514160156,111.21643829345703,87.8385009765625,37.73304748535156,160.64895629882812,138.83103942871094,61.29200744628906,112.80970001220703,77.2723617553711,87.80738830566406,117.52236938476562,209.1074676513672,150.29469299316406,40.0300407409668,30.364763259887695
2019-04-12,47.431312561035156,154.56381225585938,101.18327331542969,370.7482604980469,121.69869995117188,158.78077697753906,45.817108154296875,88.08566284179688,125.53346252441406,39.491092681884766,176.36593627929688,171.769775390625,132.48355102539062,102.33154296875,48.8640251159668,111.8497543334961,91.95632934570312,37.75728988647461,162.96240234375,141.3602294921875,60.97726821899414,113.39096069335938,78.39962005615234,88.0672607421875,118.76419830322266,198.2710418701172,151.9893798828125,40.1530876159668,30.59369659423828
2019-04-15,47.517173767089844,154.38613891601562,100.83657836914062,366.6661376953125,120.8798828125,158.16819763183594,46.03688430786133,88.36515045166016,127.44454956054688,39.13884735107422,169.63682556152344,172.62086486816406,132.10032653808594,102.0125503540039,48.742774963378906,112.2939682006836,90.90619659423828,37.967315673828125,163.175048828125,140.3264617919922,60.286346435546875,113.4847183227539,78.93598175048828,88.62886810302734,117.96218872070312,204.4708709716797,152.75108337402344,40.13257598876953,30.855785369873047
2019-04-16,47.521942138671875,151.84266662597656,102.06819152832031,372.779541015625,122.41407012939453,156.78501892089844,46.35431671142578,89.12273406982422,125.37902069091797,39.62656784057617,171.27456665039062,172.292236328125,132.80157470703125,102.89159393310547,49.115196228027344,113.52777099609375,91.86537170410156,37.926937103271484,163.0474853515625,141.02207946777344,59.541690826416016,113.22221374511719,79.81780242919922,89.207275390625,119.29882049560547,196.26364135742188,152.55111694335938,40.1872673034668,31.00640106201172
2019-04-17,48.44733428955078,147.33706665039062,101.95872497558594,368.6778564453125,123.02605438232422,153.47523498535156,45.83338928222656,88.46075439453125,127.16463470458984,39.504638671875,176.4169158935547,174.04489135742188,132.8260498046875,98.61685180664062,50.71743392944336,113.93904113769531,94.51134490966797,38.193511962890625,162.9708709716797,141.50326538085938,56.747318267822266,114.15971374511719,80.66326141357422,89.3558349609375,117.16880798339844,192.60415649414062,152.75108337402344,39.49686050415039,31.075685501098633
2019-04-18,48.6214485168457,143.29974365234375,103.7011947631836,371.1681823730469,124.30936431884766,154.11744689941406,45.90665054321289,88.1592025756836,127.84027099609375,39.13207244873047,174.72821044921875,173.29495239257812,137.8572998046875,99.48171997070312,50.656803131103516,113.11648559570312,93.81678009033203,38.355079650878906,165.7776641845703,142.30947875976562,56.18690490722656,115.65972137451172,81.09053039550781,89.52467346191406,119.80764770507812,196.96530151367188,152.48446655273438,39.6745719909668,31.081714630126953
2019-04-22,48.781246185302734,142.4034423828125,102.4787368774414,366.3829345703125,123.45956420898438,156.85415649414062,45.85780715942383,89.65966796875,127.0970687866211,39.213356018066406,173.6166534423828,172.55343627929688,137.18861389160156,98.46089172363281,50.9426155090332,113.37147521972656,93.93252563476562,38.290443420410156,164.9356231689453,142.0884246826172,56.394168853759766,116.0253677368164,79.41780090332031,89.49093627929688,117.80693817138672,201.72622680664062,152.71298217773438,39.9001579284668,30.83769989013672
2019-04-23,49.48482894897461,145.14883422851562,103.97489166259766,365.2598571777344,123.15608978271484,159.29452514648438,46.14268493652344,89.74791717529297,128.7186279296875,39.04401397705078,173.2262725830078,173.6235809326172,140.09970092773438,99.55968475341797,50.907958984375,115.07414245605469,94.04830169677734,38.944786071777344,166.07534790039062,142.7125701904297,57.26933670043945,117.6003646850586,79.4814453125,87.08502960205078,119.01426696777344,204.80844116210938,153.91256713867188,39.066200256347656,31.04857063293457
2019-04-24,49.40852355957031,143.96990966796875,104.02050018310547,366.6661376953125,119.42748260498047,157.6445770263672,46.297340393066406,86.9970932006836,130.39805603027344,37.91957092285156,170.17144775390625,174.1881103515625,139.67567443847656,99.21233367919922,50.85601043701172,114.49833679199219,93.89119720458984,38.75898361206055,168.0911407470703,142.4394989013672,57.36913299560547,117.1972427368164,80.3541488647461,87.53242492675781,120.02320861816406,204.6041259765625,153.750732421875,39.01835632324219,31.187149047851562
2019-04-25,48.960113525390625,145.730224609375,105.71737670898438,373.834228515625,118.04012298583984,161.13218688964844,45.849674224853516,86.71759796142578,132.4635772705078,37.47926712036133,170.90118408203125,174.00274658203125,138.9662628173828,98.27655029296875,49.8946533203125,114.86849212646484,93.9408187866211,38.6458854675293,168.3462677001953,124.00064849853516,58.605125427246094,121.0784912109375,79.59963989257812,87.18630981445312,120.0318603515625,204.99496459960938,153.30328369140625,38.17755889892578,31.18412208557129
2019-04-26,48.72639083862305,146.5296173095703,107.28656005859375,371.871337890625,120.55474853515625,163.96775817871094,45.4833984375,86.12918090820312,135.05030822753906,37.425086975097656,172.32679748535156,171.5675811767578,140.45852661132812,98.85079956054688,45.40838623046875,115.47718048095703,94.65193176269531,38.98517990112305,167.91249084472656,124.61831665039062,58.8277473449707,121.772216796875,80.28142547607422,89.36431884765625,120.93732452392578,210.51084899902344,155.1217803955078,38.67657470703125,30.58466911315918
2019-04-29,48.800331115722656,146.2873077392578,106.52022552490234,370.17205810546875,120.54612731933594,163.37493896484375,45.686885833740234,86.58519744873047,134.45188903808594,37.59443283081055,175.58529663085938,170.3457489013672,140.703125,98.5743179321289,44.265159606933594,115.0248031616211,96.01626586914062,39.11441421508789,167.6573486328125,123.66905212402344,58.94289779663086,121.65975189208984,80.23600006103516,88.45258331298828,121.98943328857422,210.91058349609375,156.28329467773438,38.85429000854492,30.59369659423828
2019-04-30,47.860626220703125,144.79354858398438,106.9489974975586,368.8438720703125,120.8929443359375,163.36508178710938,45.54037094116211,88.30630493164062,132.20297241210938,38.42759704589844,174.7367401123047,171.6433868408203,141.5838623046875,99.43917846679688,44.20453643798828,116.1434555053711,95.95838165283203,39.63142776489258,168.04010009765625,123.21397399902344,60.42454147338867,122.4378890991211,79.8450698852539,89.88768005371094,123.96422576904297,207.02012634277344,156.54981994628906,39.09354782104492,30.979291915893555
2019-05-01,50.209896087646484,142.225830078125,106.7574234008789,367.9747619628906,119.79169464111328,160.2034912109375,45.23921203613281,86.65138244628906,131.63351440429688,38.021175384521484,173.72694396972656,167.5145263671875,139.3902587890625,99.64479064941406,43.962032318115234,116.7603530883789,95.22248840332031,39.25175094604492,165.14830017089844,120.97737884521484,60.43219757080078,119.88786315917969,78.09056091308594,88.5792007446289,123.38644409179688,206.02529907226562,154.98843383789062,38.63555145263672,30.53346061706543
2019-05-02,49.88312911987305,142.51651000976562,106.96721649169922,366.9981689453125,117.20770263671875,159.88731384277344,44.71828079223633,85.59959411621094,129.47145080566406,35.69778060913086,173.9475860595703,169.37672424316406,139.7490997314453,98.95714569091797,43.78015899658203,116.20928955078125,95.42919921875,39.09018325805664,165.5225372314453,120.11913299560547,61.046356201171875,118.32223510742188,77.5177993774414,89.11103057861328,123.0587158203125,206.4694366455078,153.39845275878906,38.95683288574219,30.470205307006836
2019-05-03,50.50324630737305,143.17051696777344,108.88306427001953,367.6426696777344,120.58077239990234,161.3791961669922,44.71828079223633,86.25421142578125,129.65484619140625,36.10420227050781,176.09442138671875,168.99755859375,141.5104217529297,99.42501831054688,44.8194580078125,116.80970001220703,96.01626586914062,39.35676956176758,167.99758911132812,120.42475891113281,61.41484069824219,120.84413146972656,77.90869903564453,89.55001068115234,123.61927795410156,206.02529907226562,154.2744140625,39.127723693847656,30.750354766845703
2019-05-06,49.72333908081055,142.96868896484375,108.87394714355469,362.89654541015625,118.58642578125,160.54928588867188,44.43339920043945,87.08536529541016,130.30152893066406,36.21258544921875,175.1694793701172,168.21389770507812,140.75209045410156,99.51716613769531,44.63210678100586,116.87553405761719,95.16458129882812,39.154808044433594,169.17129516601562,119.00733947753906,61.01567077636719,120.1409912109375,75.97235870361328,89.21232604980469,123.68820190429688,213.6196746826172,154.50286865234375,38.90214920043945,30.86481475830078
2019-05-07,48.38294219970703,140.3928680419922,107.8521728515625,348.8631286621094,115.90702056884766,155.01649475097656,43.5055046081543,86.98975372314453,128.79583740234375,35.867122650146484,171.94496154785156,164.1187286376953,138.5015106201172,97.57476806640625,43.98727798461914,115.1317138671875,93.61005401611328,38.77513885498047,168.4398193359375,116.45866394042969,59.80269241333008,117.67536163330078,75.03599548339844,88.38505554199219,122.20497131347656,211.44351196289062,152.5320587158203,38.71074676513672,30.515380859375
2019-05-08,48.392478942871094,139.00404357910156,107.18620300292969,351.3240661621094,114.41558074951172,154.9769744873047,43.521785736083984,86.42338562011719,130.29190063476562,35.54875564575195,170.5193328857422,164.4557647705078,138.91734313964844,97.82996368408203,42.90678024291992,114.98368072509766,93.11394500732422,38.653953552246094,168.43138122558594,116.11406707763672,60.01765823364258,117.66600799560547,75.2450942993164,88.69738006591797,122.04975891113281,212.42059326171875,153.0557098388672,38.53985595703125,30.214155197143555
2019-05-09,47.8725471496582,139.5854034423828,106.97636413574219,347.82257080078125,113.76525115966797,154.43359375,43.074100494384766,89.137451171875,128.9406280517578,35.85356521606445,171.0963897705078,163.95864868164062,138.9418487548828,97.08392333984375,40.623748779296875,114.11174011230469,93.0395278930664,38.290443420410156,168.17617797851562,113.9620132446289,60.13279724121094,117.6566390991211,75.4360122680664,87.99671936035156,122.3084716796875,211.37245178222656,152.15130615234375,38.60820770263672,30.14449119567871
2019-05-10,47.2093620300293,138.76182556152344,108.07113647460938,348.3529968261719,113.88668060302734,158.02001953125,43.43223571777344,89.72586822509766,129.3749542236328,35.94840621948242,171.45278930664062,163.95864868164062,139.952880859375,97.06957244873047,40.257774353027344,114.37499237060547,93.03125,38.928619384765625,170.09841918945312,114.33912658691406,60.025333404541016,119.18473052978516,76.31781005859375,89.49093627929688,124.14530181884766,213.6996612548828,153.00811767578125,38.90214920043945,30.862220764160156
2019-05-13,44.46556854248047,135.33010864257812,105.73562622070312,331.3610534667969,108.64930725097656,151.31153869628906,41.75551223754883,88.5858154296875,126.76890563964844,34.51236343383789,165.44493103027344,160.38583374023438,136.03074645996094,94.27198028564453,39.002994537353516,112.8532943725586,90.50103759765625,38.81553649902344,169.28184509277344,113.17528533935547,59.24230194091797,115.64095306396484,75.02692413330078,89.57534790039062,123.67097473144531,212.77586364746094,149.79013061523438,38.79277038574219,30.250486373901367
2019-05-14,45.16946792602539,135.49972534179688,106.748291015625,336.93011474609375,110.53092193603516,156.17247009277344,42.341556549072266,89.46842956542969,128.56417846679688,35.54875564575195,166.55653381347656,161.46446228027344,137.1234130859375,95.62772369384766,39.360252380371094,112.54069519042969,91.22042846679688,39.332523345947266,168.41433715820312,113.91651153564453,59.4342155456543,116.93475341796875,76.06326293945312,89.14480590820312,125.65443420410156,210.00457763671875,152.5320587158203,38.65605926513672,30.371614456176758
2019-05-15,45.71056365966797,137.1630401611328,107.3412857055664,339.48382568359375,110.3835220336914,153.1986083984375,42.68341064453125,89.83619689941406,129.99266052246094,35.867122650146484,166.6583709716797,161.5823974609375,138.11822509765625,96.40963745117188,39.75237274169922,112.61476135253906,90.87311553955078,39.72835159301758,169.31591796875,113.20781707763672,59.53401184082031,118.58142852783203,76.37235260009766,90.07337951660156,126.35296630859375,209.6937255859375,154.98843383789062,38.83378982543945,30.247455596923828
2019-05-16,45.50945281982422,138.38465881347656,109.330078125,347.50823974609375,109.78520965576172,156.5775604248047,45.52408218383789,89.72477722167969,130.78414916992188,35.88743591308594,168.98345947265625,162.1048583984375,139.26792907714844,97.4712905883789,39.673954010009766,113.68403625488281,92.03901672363281,40.051483154296875,170.09841918945312,111.70592498779297,60.74696731567383,121.31966400146484,76.61782836914062,91.26368713378906,127.1204605102539,210.32435607910156,157.21018981933594,39.22343444824219,30.680511474609375
2019-05-17,45.25086975097656,138.3765106201172,108.62763977050781,348.69671630859375,106.44683837890625,152.71449279785156,45.865936279296875,89.51680755615234,130.3401336669922,34.410762786865234,167.53240966796875,162.27340698242188,138.58302307128906,96.35224151611328,39.11626434326172,114.0130844116211,91.59249877929688,39.7445068359375,169.44346618652344,109.93744659423828,60.43219757080078,120.51044464111328,76.8814468383789,90.70652770996094,127.18939208984375,214.40133666992188,156.46640014648438,39.708763122558594,30.54424476623535
2019-05-20,43.835880279541016,137.1386260986328,109.330078125,346.5064392089844,106.16069030761719,154.10752868652344,45.58920669555664,89.75447082519531,129.2494659423828,33.92304992675781,167.3711700439453,160.89984130859375,137.4984893798828,96.9261245727539,37.957332611083984,113.85678100585938,92.07209014892578,39.46178436279297,169.2478790283203,108.09097290039062,60.5550422668457,118.7696533203125,75.31781005859375,90.605224609375,127.77584838867188,218.49612426757812,155.87522888183594,40.337646484375,30.744110107421875
2019-05-21,44.676246643066406,138.1973419189453,109.97783660888672,352.36029052734375,108.3458023071289,153.90994262695312,46.00432205200195,90.12586212158203,129.42320251464844,34.29559326171875,168.95797729492188,161.3212127685547,138.297607421875,97.88016510009766,38.741573333740234,113.61000061035156,92.38628387451172,39.25983810424805,169.97079467773438,108.7736587524414,61.03099822998047,119.40951538085938,76.03602600097656,89.79486083984375,127.17215728759766,222.00460815429688,156.24708557128906,40.67259979248047,30.62297821044922
2019-05-22,43.76166534423828,139.50860595703125,109.48519897460938,346.4966125488281,107.14051055908203,155.74761962890625,45.32874298095703,89.55393981933594,129.19158935546875,34.011104583740234,165.91162109375,159.180908203125,138.06112670898438,97.80843353271484,38.34074020385742,114.13645935058594,91.63385772705078,40.1080322265625,170.0728759765625,110.3600845336914,62.16716003417969,120.1340560913086,75.63600158691406,90.09029388427734,127.59471893310547,221.47166442871094,156.60946655273438,40.501708984375,30.959125518798828
2019-05-23,43.01466751098633,140.16824340820312,108.04376220703125,344.30633544921875,106.01323699951172,151.8648223876953,44.10781478881836,87.54850769042969,128.1105194091797,32.995033264160156,162.89920043945312,161.78465270996094,136.38137817382812,94.96780395507812,38.80257034301758,114.98368072509766,89.83126068115234,40.26959228515625,169.23085021972656,108.76663208007812,62.197872161865234,118.73198699951172,75.12690734863281,90.12405395507812,126.71509552001953,218.94911193847656,154.00631713867188,40.241943359375,30.84708023071289
2019-05-24,42.849456787109375,139.49227905273438,109.029052734375,348.578857421875,106.5682373046875,152.65521240234375,44.254337310791016,88.17241668701172,128.16844177246094,33.326942443847656,163.7732391357422,163.12440490722656,136.5780487060547,94.8888931274414,38.83741760253906,114.99198150634766,90.71602630615234,40.075721740722656,168.210205078125,108.91088104248047,62.31306076049805,118.7884521484375,74.69055938720703,90.0649642944336,127.57752227783203,219.9528045654297,155.0837860107422,40.549560546875,31.092369079589844
