Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
2019-05-22,118994400,2615500,2941100,3841400,4620400,3170100,19479200,5763300,5093700,3019100.0,2427200,5706000,2388842,1934891,16932500,5456800,7918900,16050400,1760300,5387023,13491847,15396500,5237800,4889700,1104200,4038000,5416400,11487100,22022700
2019-05-23,146118800,2902500,3290200,5305400,4964900,4508200,22734200,11000200,6743300,4919200.0,3184100,7754000,2881994,5589196,35783900,6951800,14558000,12199400,3560400,4580919,9831498,23603800,9704200,6175600,1803100,3934600,6138000,11706700,19363800
2019-05-24,94858800,2417100,2240100,5387500,3802500,3151700,13057600,4890800,4570100,2918900.0,1637200,3799500,2159666,2715521,27168100,5473300,8537300,6887600,2105800,2830812,6071588,14123400,5999000,4372100,919300,2973900,4105600,8755200,13449600
2019-05-28,111792800,4066200,2550300,3504300,4889400,4934100,29769200,8145100,8938400,6613000.0,3040000,5165800,4113921,5134605,34779900,11919600,11665500,18614000,3675100,5830620,13779733,23128400,7927300,7615500,1243900,6172700,10202300,21860500,30815100
2019-05-29,113924800,2671600,2553900,4160500,5330000,4359500,19762100,7451300,7749600,3525900.0,2815800,4569900,2682102,3848234,28450300,23247400,9966400,12534600,2925100,4388124,11278890,22763100,10116900,7137300,1484900,3958400,6456000,13418700,19560600
2019-05-30,84873600,1943300,1882400,2183900,2878300,4418100,12954300,5807900,5274000,3777600.0,1919300,3029800,2070648,2868027,21618900,7360600,10367800,9087200,2685000,2964525,7483768,16829600,6177800,4729200,1068600,2646600,4750600,17484900,15058800
2019-05-31,108174400,2808900,2969100,3217600,4711500,5326900,20480400,6899800,7420700,3396900.0,2640100,3681500,2011126,3702108,25532500,7811000,10952800,11368600,3669100,4212192,7142749,26646800,8891100,10282300,1405400,3285700,5079000,29916600,17782500
2019-06-03,161584400,5774800,2968500,5148000,4161800,8835200,22380500,6100800,7901400,5905200.0,2857800,4620200,2530273,4463177,31155700,8434600,11680700,14167200,3211800,4456894,9218103,37983600,11665500,8532900,1628800,4999400,8034600,19518300,19844100
2019-06-04,123872000,4553200,3043200,3592300,4060400,12375100,21689300,5235600,8247500,7043000.0,2420800,5118100,2864912,4093521,28094900,6648900,12858600,12010600,3829900,4481173,9368806,29382600,7526800,6906400,1513400,4992000,6684800,15201200,17894700
2019-06-05,119093600,2606400,2568100,3188400,3598400,12072400,22521900,5105700,6842800,6413300.0,1967800,3704600,2872551,3306720,20802000,6860600,8340500,15837600,4294600,3781274,9821961,24926100,8173200,6481700,1474800,3194400,7769300,11522900,20708700
2019-06-06,90105200,2396800,2209300,2582300,3295700,5601200,15927300,7370100,6027300,6228100.0,1653500,3732900,2365181,2403917,19076200,9115800,8726700,15190400,4657600,4283833,11393961,21459000,4953000,6681600,1796800,2630100,13738500,9906900,24191100
2019-06-07,122737600,2072000,2481800,2470700,2547500,7175300,17394900,5343100,7026300,5391100.0,1838600,3522300,2151496,2670856,24370300,6533900,10618900,15293600,4345000,2413169,8797436,33885600,3891100,8063400,1257900,2837400,10528800,11656600,20428200
2019-06-10,104883600,2091400,3453700,2560800,3705000,29856300,16871000,5708800,8479500,5434400.0,2372000,3154500,3199764,3045220,20806100,4994700,11380600,9737400,4647500,2700090,7536273,26477100,4419800,4767000,1187500,2331000,7565900,14955400,18977100
2019-06-11,107731600,2313800,3303800,2702700,4516200,15214300,26723700,5625100,6352200,5144300.0,1632200,3708500,1832029,3564036,18415500,8230500,9847700,9915600,2991400,2663731,7789679,23913700,3939400,8074400,968400,3043000,6082900,15378600,20241900
2019-06-12,73012800,1888600,2685700,2738300,3034600,7161300,23183000,4000100,5537000,3103900.0,2059400,2551500,1666619,2358416,15900600,9216500,9670500,11088100,2874000,2591014,11057762,17092500,4025900,7687800,1026000,3251800,6772000,11911000,13905300
2019-06-13,86698400,1675800,2343900,2621300,3495200,5173800,15785300,3993300,17939500,4179800.0,1411400,3630900,1486143,3091244,12267600,7500800,8406900,10353600,2277800,2561234,10194001,17200800,3383400,8611400,1508100,3107800,6901400,9218700,16455000
2019-06-14,75046000,1621800,2483800,2258400,2530100,6248200,22530500,3366800,11125200,3919300.0,1403900,4898000,1726884,2294192,15381100,6548100,9077400,8694300,2715800,3252163,7989952,17821700,4355600,6438100,1124000,2165500,4999900,11826600,13577700
2019-06-17,58676400,1916800,2094200,3746400,2607900,4491800,20392600,4219100,8542700,5787300.0,1155600,4620500,1746830,2295029,12643300,5562800,8128600,12322400,2694400,2132827,6427279,14517800,5101900,6020000,821200,2270300,6410200,11027000,12441000
