,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
2019-09-13,0.04672513,0.03589158,0.37021,0.11398186,0.0019808956,0.0018563063,0.032429792,0.013548626,0.010427471,0.04015089,0.0024739811,0.011069262,0.041067548,0.018043423,0.027969645,0.0029906372,0.017039213,0.04010666,0.01310603,0.02113852,0.003177423,0.03134614,0.03485657,0.004868224,0.008830819,0.0025178178,0.025485381,0.014493809,0.01221628
2019-09-16,0.051298942,0.036029346,0.40990788,0.098545454,0.0015859535,0.0014717582,0.024488565,0.009421137,0.007913974,0.03316406,0.0022960373,0.009495089,0.044994775,0.02192521,0.019896513,0.002208566,0.02077874,0.050612397,0.013899823,0.021808337,0.0022864165,0.027619213,0.02505217,0.004663337,0.010675214,0.0023765764,0.022116324,0.011384234,0.0120838955
2019-09-17,0.045113776,0.04824952,0.37604836,0.08197086,0.0018533655,0.001766781,0.022160644,0.0112690795,0.011215703,0.028463744,0.0033772693,0.009771253,0.052512825,0.026761327,0.017284585,0.0026141913,0.024157476,0.062259838,0.015514754,0.03248414,0.0023223564,0.029027626,0.020306136,0.0052291458,0.01708374,0.0029180036,0.023056502,0.010573124,0.014633768
2019-09-18,0.04224033,0.04373999,0.44184843,0.08185215,0.0012446508,0.0011985968,0.017948272,0.008252598,0.007877675,0.025754018,0.0022804958,0.0075668376,0.051288024,0.023415934,0.013830386,0.0017173373,0.022501089,0.060758978,0.012715946,0.028341826,0.0015197726,0.024639953,0.016769439,0.0038687212,0.013886991,0.0020467916,0.020539317,0.008206389,0.012149111
2019-09-19,0.03740813,0.04547472,0.48668525,0.06913844,0.0008735119,0.00085013587,0.014056643,0.00680835,0.00711132,0.02060179,0.0018777153,0.0060215606,0.053089373,0.022820553,0.010464145,0.0012358222,0.020999743,0.06368412,0.011243844,0.030401345,0.0009901155,0.02214873,0.012367802,0.002956273,0.014480462,0.0015763803,0.017551195,0.0060768966,0.011005664
2019-09-20,0.035498027,0.04807339,0.47472107,0.0674584,0.00090109423,0.00087907404,0.013763786,0.0070716403,0.007635642,0.018972073,0.0021827538,0.005801541,0.054753594,0.024334967,0.009812025,0.0012751685,0.02219777,0.068362996,0.01186964,0.03395801,0.0009650003,0.02185901,0.011373181,0.003164994,0.016845394,0.0016713423,0.017048467,0.005788672,0.011761252
2019-09-23,0.034912605,0.044839453,0.49173993,0.073483914,0.00085569744,0.0008209926,0.014101744,0.006715338,0.0065876725,0.021428037,0.0017243595,0.005866933,0.05325154,0.02213255,0.010395874,0.0011787404,0.02106223,0.06079893,0.011082146,0.029189156,0.0009642102,0.02186627,0.012740712,0.002831529,0.01338157,0.0014766849,0.017669477,0.0058961343,0.01100545
2019-09-24,0.032339673,0.04013246,0.5249746,0.080413096,0.000686783,0.00066292187,0.013176456,0.0058748988,0.005402268,0.022142377,0.0011983295,0.005368869,0.05052756,0.01971581,0.009870634,0.00094032544,0.018527344,0.05384233,0.009441889,0.02476602,0.0008044168,0.020270213,0.013115868,0.0023233455,0.010625272,0.0011408605,0.016914682,0.0053314506,0.009469198
2019-09-25,0.03810722,0.040470816,0.50319,0.07934259,0.00078256393,0.0007533327,0.015109812,0.0064584506,0.0060067875,0.022554677,0.0014134042,0.0058102803,0.04897708,0.019800683,0.011161981,0.0011563627,0.018494515,0.05937248,0.009869715,0.025620064,0.00096090726,0.021970075,0.01294703,0.0027289328,0.012138892,0.0014012005,0.017021317,0.0063572302,0.010021504
2019-09-26,0.039327532,0.031451136,0.57664543,0.08286263,0.0004366441,0.00041267934,0.01387673,0.0047715926,0.003912131,0.019556494,0.0007736126,0.0040161433,0.040736713,0.013817207,0.009946376,0.0007339059,0.012559149,0.052727632,0.006919398,0.018955441,0.00056748855,0.019191636,0.009859485,0.0018456762,0.008465515,0.0009112412,0.012192793,0.0052000023,0.007327529
2019-09-27,0.043647055,0.025156775,0.58742297,0.09956684,0.00037524733,0.00033666543,0.016236415,0.0046614427,0.0031242159,0.020902358,0.00058016717,0.0036636007,0.034644082,0.010619356,0.011859594,0.00069053046,0.009965811,0.04505335,0.0057524755,0.014396193,0.0005562884,0.018891584,0.010206548,0.0017006557,0.0062841293,0.00080995203,0.010792397,0.005736886,0.0063664475
2019-09-30,0.048627317,0.026951147,0.55202216,0.10012016,0.00045070826,0.00039207516,0.018436281,0.0058248504,0.003731055,0.019354386,0.00086306,0.0037525548,0.03705732,0.012111522,0.012853515,0.0008936193,0.010915253,0.054797396,0.0063512796,0.017788637,0.0006437954,0.020834303,0.008345535,0.0022593678,0.009406041,0.0011027883,0.009922768,0.006293067,0.007898071
2019-10-01,0.03193515,0.031917185,0.6367647,0.056691226,0.00020831732,0.00020511425,0.008674386,0.0034087359,0.0033550696,0.009988699,0.0006381934,0.002120932,0.04012847,0.012375175,0.005284453,0.0004084628,0.010171217,0.067889184,0.0049108765,0.023934498,0.00021970236,0.014626123,0.003849542,0.0012358068,0.01222923,0.0006134098,0.007336592,0.0027598732,0.0061196135
2019-10-02,0.030786822,0.02554276,0.67657995,0.06255194,9.294461e-05,8.984451e-05,0.0061100973,0.0022421314,0.0021143698,0.0076460787,0.00030302058,0.0012910722,0.03848163,0.00976165,0.0037865418,0.0001947817,0.0071911607,0.06550226,0.0032752266,0.019437773,9.555685e-05,0.011592605,0.0025563429,0.0007643017,0.010421585,0.0003394932,0.0051949024,0.0017611316,0.004292069
2019-10-03,0.029403389,0.03250423,0.63772315,0.047259673,0.00014690314,0.00014530472,0.006271207,0.0029039043,0.0033645474,0.006600516,0.0006300836,0.0015226286,0.041989096,0.013020442,0.0036377746,0.0003048555,0.009473318,0.08187246,0.0043677907,0.028792815,0.00013484358,0.012544354,0.0022538076,0.0011228631,0.018189264,0.00054929435,0.005618823,0.0019197534,0.0057329456
2019-10-04,0.022674333,0.05455034,0.47740573,0.030160626,0.00034287688,0.00040507838,0.0050466694,0.0041790647,0.007309851,0.00598223,0.0021179698,0.0022909038,0.060382783,0.02808391,0.0028413695,0.0005436467,0.019337265,0.12098554,0.0076215263,0.063473724,0.00022337507,0.013903981,0.0022726834,0.0019982113,0.045154642,0.0010678415,0.008036179,0.0018520396,0.009755654
2019-10-07,0.023979967,0.05494778,0.47083268,0.032456692,0.0003748344,0.00043332294,0.005974975,0.0045423387,0.0074803163,0.0063490127,0.002210511,0.0024138272,0.05906282,0.026749456,0.003181978,0.000618711,0.019439293,0.12211561,0.007905342,0.06281562,0.00024994565,0.0146891065,0.002449145,0.0021441327,0.044734985,0.0011664183,0.008348144,0.0021147567,0.010218178
2019-10-08,0.025297105,0.038502656,0.60939634,0.040361118,0.00017467498,0.0001856404,0.0060253157,0.002990174,0.0038921605,0.006302995,0.00081767474,0.0016149627,0.045607932,0.014988287,0.0031374476,0.00033947572,0.011592969,0.09388269,0.0049333335,0.03674948,0.0001389126,0.0123675605,0.0021760731,0.0012102164,0.022032203,0.0006069542,0.00633982,0.0018358562,0.0064999815
2019-10-09,0.02992301,0.034287985,0.62892914,0.047550272,0.00018784736,0.00019351032,0.00840061,0.0031964444,0.003493927,0.00777361,0.0007310362,0.0017478161,0.038834173,0.011815234,0.004301017,0.00040259655,0.010258604,0.08423045,0.0046958462,0.029803071,0.00017654033,0.013455963,0.0027295006,0.0012497965,0.015801286,0.0006278094,0.00656012,0.0024768282,0.00616586
2019-10-10,0.03309677,0.023387207,0.6719657,0.071025625,0.00016033712,0.0001511813,0.0105346935,0.0029369823,0.0021973972,0.01091989,0.00040329783,0.0017784995,0.031320408,0.008445149,0.005974458,0.0003521503,0.00765846,0.056671243,0.003695707,0.016523497,0.00019558177,0.01318704,0.003851612,0.0010548184,0.007812978,0.00047518732,0.0062950095,0.0029489093,0.0049801795
2019-10-11,0.03331637,0.0407171,0.504826,0.09530589,0.00069008925,0.00064858375,0.023551423,0.009905269,0.007616286,0.021833133,0.0013981273,0.0048769666,0.042240903,0.012479888,0.015011755,0.0014027562,0.011548169,0.051880304,0.00736975,0.028691964,0.00088844536,0.024610609,0.011964584,0.0024310332,0.011097357,0.0013116292,0.014744086,0.0074264714,0.01021513
2019-10-14,0.02906686,0.043705065,0.5357702,0.071511485,0.00059777946,0.00058661774,0.013098243,0.006264179,0.0063621826,0.019143756,0.0012611587,0.0047165854,0.05068073,0.018142741,0.008781302,0.0009279265,0.015939036,0.058285836,0.008319034,0.02985833,0.00064647576,0.0197961,0.010414838,0.002083579,0.012811341,0.001073151,0.015741788,0.004831803,0.0095819505
2019-10-15,0.01781171,0.066128075,0.32363996,0.1089949,0.001952252,0.0018750752,0.036097035,0.031220455,0.022715515,0.024727678,0.0044630654,0.0091163125,0.054705247,0.01668467,0.024881328,0.0034980392,0.014411563,0.0431995,0.011508308,0.048457194,0.0024191544,0.032993946,0.023416905,0.0041404525,0.016015014,0.0021869263,0.024641056,0.008877628,0.019221002
2019-10-16,0.019421423,0.07176042,0.26459423,0.0930475,0.0029385462,0.00294121,0.0342571,0.03449115,0.029442463,0.025328824,0.007056127,0.010921244,0.057827022,0.021629719,0.024753565,0.0047863754,0.018309135,0.04784577,0.0143397935,0.05905845,0.0033046815,0.035351463,0.024354285,0.0057311477,0.02258788,0.0033267245,0.027571602,0.010397258,0.02262495
2019-10-17,0.015944563,0.08075142,0.25836453,0.08260976,0.0027293467,0.0029105062,0.028558804,0.03622341,0.035231017,0.020901604,0.008213433,0.009812158,0.06097436,0.023553707,0.02050856,0.0045123985,0.018718014,0.05080589,0.013616868,0.07314709,0.0028396337,0.033006046,0.02035182,0.00552785,0.028592253,0.003184717,0.026435127,0.0086299125,0.023345241
2019-10-18,0.019282205,0.06245076,0.43636703,0.08449086,0.0010583765,0.0010596722,0.021814616,0.015834564,0.014867644,0.019095264,0.003001221,0.0062752822,0.054701414,0.018977527,0.013344068,0.0019406523,0.015999839,0.053742234,0.010009821,0.045911632,0.0011980071,0.0239562,0.013906317,0.0029781917,0.01653253,0.001490371,0.019136269,0.005910439,0.014666999
2019-10-21,0.022055402,0.051124994,0.47912183,0.095279925,0.0008722503,0.00080706395,0.022005916,0.0124972295,0.010365598,0.022109758,0.0020192685,0.0058798282,0.05004017,0.016124379,0.013935426,0.001566721,0.014324682,0.046202213,0.009190894,0.03303091,0.001070947,0.022851046,0.015307656,0.0025045585,0.011386307,0.001234158,0.018402677,0.006155949,0.0125322435
2019-10-22,0.025085736,0.03557263,0.58457565,0.08930338,0.00045723357,0.000420497,0.0144598605,0.0055328696,0.004693179,0.019883461,0.0008779591,0.0041038995,0.040790282,0.013563335,0.009452102,0.0007687433,0.012907915,0.044564296,0.0071338853,0.020238232,0.00061288447,0.016657842,0.0120215565,0.0016929593,0.007188308,0.0007360458,0.014388375,0.0045636254,0.0077531626
2019-10-23,0.030851364,0.046517134,0.4969855,0.076846175,0.0007962683,0.0007441048,0.015468683,0.0074613355,0.0076775164,0.019773567,0.0019400261,0.0053033344,0.049662538,0.021020714,0.010016912,0.0012876514,0.018873224,0.06213971,0.010507067,0.031245312,0.000930415,0.020489095,0.011344983,0.0028591123,0.014479657,0.001422715,0.016383106,0.0057940334,0.011178698
2019-10-24,0.026804771,0.04681065,0.5491916,0.06325466,0.0005044844,0.00047236675,0.01138008,0.0057451273,0.006765858,0.01464142,0.0015642898,0.0038719592,0.048516806,0.019717392,0.0071195145,0.00085420534,0.016405888,0.06499824,0.008804142,0.032087047,0.0005552544,0.017387586,0.007816764,0.0020833034,0.014965749,0.0010223152,0.013054032,0.0040016696,0.009602907
2019-10-25,0.03199595,0.05192831,0.45901218,0.07953463,0.0009975375,0.0008685654,0.019079149,0.010326212,0.01103716,0.020817097,0.0027133473,0.006037077,0.049298164,0.020913523,0.01293226,0.0017589114,0.017695855,0.059558652,0.011652328,0.035076052,0.0012546564,0.023643758,0.013237698,0.0033471812,0.016155891,0.0017632184,0.017484996,0.0070769675,0.0128027545
2019-10-28,0.03179001,0.051570565,0.4691486,0.07856369,0.0009284138,0.00081083836,0.018733997,0.010082283,0.0108791245,0.020364933,0.0025837289,0.005812608,0.049115244,0.020105615,0.012670942,0.0016547001,0.016749956,0.058083363,0.0113340365,0.034708012,0.0011548194,0.023465225,0.013021492,0.003119638,0.0154924635,0.0016701691,0.017089726,0.0068646404,0.012431149
2019-10-29,0.03270783,0.06281828,0.36262628,0.06151114,0.0014833425,0.0014025558,0.016346885,0.0140063455,0.018309219,0.016383449,0.005472178,0.0066805966,0.05835634,0.03127386,0.012138663,0.0024090896,0.022190716,0.07999758,0.014495061,0.057579033,0.0015567503,0.026841724,0.010282947,0.0050593307,0.034441825,0.0028929345,0.016873911,0.0069476627,0.016914396
2019-10-30,0.024707248,0.07153552,0.3113458,0.052683644,0.001573901,0.0016464582,0.013981701,0.018814096,0.027327325,0.012551351,0.007587057,0.0061554313,0.06290321,0.035458576,0.010755083,0.0026136592,0.021526119,0.08390699,0.013641765,0.082601465,0.0014667547,0.027020926,0.00806877,0.005376125,0.051775716,0.0031081117,0.01538559,0.0057760607,0.018705633
2019-10-31,0.020713562,0.06833428,0.24611233,0.028788503,0.0012692019,0.0015165946,0.007143358,0.014493066,0.028780872,0.006256717,0.010207467,0.004210064,0.062413853,0.04800157,0.005491575,0.0019707216,0.02396571,0.1170944,0.01180063,0.117640086,0.00090538885,0.020456912,0.0032620241,0.0056182086,0.10946115,0.003206526,0.009799298,0.0031989755,0.01788697
2019-11-01,0.019237174,0.07345674,0.19248787,0.036423918,0.0023604154,0.002791192,0.011164669,0.025784915,0.044287074,0.008653583,0.01554932,0.0061371652,0.061268333,0.04459741,0.0092852255,0.0036359266,0.022946848,0.09226937,0.01371486,0.12447485,0.0018145267,0.026040955,0.0057305032,0.007793881,0.10233683,0.0047130683,0.013387194,0.0050549004,0.02260119
2019-11-04,0.02348945,0.068462744,0.14118212,0.043098446,0.0048883636,0.0053768745,0.018092927,0.036184397,0.053890537,0.013010806,0.02409912,0.0096067805,0.054727744,0.042890828,0.015755873,0.0071449373,0.025886863,0.07712598,0.018126657,0.1064789,0.0043158676,0.031419914,0.010466499,0.012464473,0.08865655,0.008064355,0.018435515,0.009210977,0.027445493
2019-11-05,0.037536502,0.06159473,0.19911286,0.03748991,0.0032333722,0.0034575935,0.013208423,0.01724111,0.026851732,0.012992618,0.016199369,0.008288774,0.059754718,0.05084705,0.010799245,0.0043945317,0.036694497,0.110718556,0.019882338,0.08326407,0.0027488004,0.027730538,0.0073001534,0.010917892,0.0832176,0.0071047954,0.016106008,0.007576285,0.023735994
2019-11-06,0.03545641,0.06326943,0.19853334,0.041405812,0.0034111727,0.0037276628,0.015083842,0.019629134,0.030055359,0.013879781,0.015321169,0.008882873,0.060484268,0.048580617,0.011956213,0.0047476883,0.033040866,0.10196237,0.019798588,0.08514857,0.0029237415,0.028959755,0.008591539,0.01077954,0.0779522,0.0069290325,0.01746574,0.0083085485,0.023714768
2019-11-07,0.022259332,0.06393843,0.09903699,0.04543865,0.0082956385,0.009310095,0.024253422,0.049867406,0.06360288,0.016113412,0.032043125,0.013165642,0.049780626,0.038772438,0.022103941,0.0116245,0.026023053,0.060072076,0.020743402,0.095047034,0.0078033125,0.03527759,0.015472084,0.016463965,0.074874766,0.011515401,0.022907805,0.01346283,0.030730098
2019-11-08,0.023182087,0.05919854,0.09988859,0.0258992,0.0053621675,0.0068704532,0.011728442,0.028431257,0.05471974,0.008989331,0.031000152,0.008809428,0.051151283,0.053818814,0.010284034,0.006975075,0.028507324,0.09201839,0.017511638,0.12375875,0.0038517925,0.025791343,0.006571929,0.014957756,0.14288889,0.009967977,0.014918508,0.007219363,0.025727829
2019-11-11,0.021932581,0.05699698,0.108691186,0.01925129,0.003372515,0.004492746,0.0073025213,0.01915983,0.043343864,0.0064843623,0.025563862,0.0063964603,0.052616056,0.061469063,0.0062246164,0.004346376,0.03152847,0.11002985,0.014941572,0.13054554,0.0021609513,0.02120872,0.0037583779,0.0117432345,0.18047471,0.0077282144,0.011054771,0.0043717935,0.022809528
2019-11-12,0.023101278,0.05574661,0.13273099,0.017689144,0.0024164997,0.0032449511,0.00579595,0.014359308,0.032491043,0.0058336286,0.021999167,0.0051883804,0.055277582,0.06278371,0.0048008948,0.0031174475,0.034948833,0.12735887,0.013876439,0.12541467,0.0014611502,0.019053139,0.0027832806,0.009841605,0.17808698,0.0063436427,0.009594745,0.0033874395,0.021272585
2019-11-13,0.020422235,0.051120576,0.1342984,0.012019794,0.0016187166,0.0023218123,0.003362684,0.009082324,0.021895753,0.0040536365,0.020854894,0.0034602508,0.05493461,0.063991435,0.0027326331,0.0019731105,0.04229997,0.15101491,0.011715983,0.12908009,0.0008156513,0.014488201,0.0014045828,0.008039145,0.19992298,0.005236181,0.0071003125,0.0020124058,0.018726716
2019-11-14,0.025388813,0.057106033,0.25191382,0.0180759,0.0009751609,0.0012937561,0.003856827,0.006599847,0.014458241,0.0056286408,0.008661925,0.003373782,0.066289015,0.054742053,0.0029574477,0.0012176285,0.03601318,0.15607086,0.011524064,0.10333149,0.0005345543,0.016077476,0.0019028414,0.005019664,0.117608726,0.00310259,0.008535488,0.0021120575,0.015628133
2019-11-15,0.018282263,0.05821225,0.15424895,0.014238756,0.0013451227,0.0019298982,0.0036739854,0.010337795,0.027382566,0.004040957,0.013587912,0.0035722232,0.059777424,0.060879227,0.003001841,0.0017040527,0.028831929,0.13779855,0.010913697,0.14074618,0.0007094859,0.016026013,0.0017828692,0.006214728,0.19027866,0.003890017,0.0077424594,0.0020711974,0.016778931
2019-11-18,0.017562196,0.052032106,0.21494004,0.01019195,0.00058163493,0.0008815167,0.001870804,0.0048162914,0.01329505,0.0027804847,0.00844667,0.0019788395,0.06282459,0.057353284,0.0014623352,0.000707155,0.032169424,0.17163838,0.008252265,0.12886342,0.00025145468,0.011388094,0.0008011916,0.0036817521,0.17009555,0.0022401623,0.005225871,0.0010196096,0.01264791
2019-11-19,0.009895293,0.042851858,0.07139726,0.0056024785,0.0010648897,0.0017917042,0.0015769585,0.008140447,0.031144338,0.0015512824,0.017112585,0.0021538655,0.04244519,0.060727146,0.0013416641,0.001245832,0.021562085,0.119857565,0.006945213,0.17394644,0.0004355353,0.009897997,0.00068203616,0.0054581454,0.3397126,0.0034498728,0.0040868255,0.00094336475,0.012979604
2019-11-20,0.006588337,0.031563304,0.058237065,0.0024954604,0.00047567667,0.00087282015,0.0005539695,0.0037138576,0.016615119,0.0006409285,0.014958934,0.000903817,0.034567557,0.054458085,0.00045974855,0.0005135772,0.021856844,0.13373451,0.004254541,0.17387852,0.00014226009,0.005413929,0.00018175345,0.0034194936,0.4159365,0.0021444252,0.0019257632,0.0003281316,0.009165138
2019-11-21,0.007128153,0.034190834,0.06431489,0.002949235,0.00053272734,0.00095856906,0.00066449423,0.004177551,0.017836528,0.0007726705,0.015244282,0.0010372336,0.036938384,0.05618225,0.0005523029,0.0005885344,0.02324241,0.13516773,0.004702157,0.17387937,0.00016829887,0.006027417,0.00022481414,0.003663458,0.3940112,0.0022951846,0.0022217315,0.00038830694,0.009939211
2019-11-22,0.0077997707,0.035481207,0.056372404,0.0035684665,0.0007818551,0.0013593195,0.0009826319,0.006047429,0.025651908,0.00096608757,0.017514924,0.0014542108,0.03582751,0.058050085,0.00081983,0.0008919282,0.020961044,0.117036596,0.0053471155,0.17320608,0.00027989468,0.007366483,0.00036252476,0.004561651,0.40002453,0.0028945762,0.0026984187,0.000563444,0.0111280605
2019-11-25,0.006348762,0.031020947,0.03259562,0.0032240949,0.0011968318,0.002055685,0.0012145296,0.009437779,0.042427488,0.0008091969,0.025234051,0.001675939,0.027028782,0.048850015,0.0011052566,0.0013610065,0.01377951,0.082629494,0.005077561,0.17979755,0.00047098467,0.0076939096,0.00047463225,0.005723618,0.4503411,0.0037058534,0.00265918,0.00071271363,0.011347862
2019-11-26,0.005229258,0.030869769,0.030519046,0.0029851913,0.0010602188,0.00183116,0.0011189078,0.010043824,0.04599543,0.0006885306,0.025206523,0.001478235,0.025553241,0.044620425,0.0010400414,0.001249477,0.012069331,0.075268514,0.004487087,0.18810084,0.00041975296,0.007310937,0.00042807346,0.0050831735,0.46017322,0.003256501,0.0024184813,0.000616449,0.010878253
2019-11-27,0.004697548,0.029337054,0.03027981,0.0031339033,0.001031772,0.0017645556,0.0011161619,0.010488286,0.04630668,0.00065435644,0.027733605,0.0013475762,0.024563022,0.043427676,0.0009849244,0.0012341709,0.011686517,0.07328357,0.0041268445,0.18543653,0.00039790783,0.0065969587,0.00040264687,0.005111692,0.46798277,0.0030162982,0.0022761049,0.00055593037,0.01102504
2019-11-29,0.004580036,0.025310984,0.03388324,0.0027268506,0.00067209196,0.0011285387,0.0007083783,0.006036176,0.029306691,0.000532556,0.022680562,0.000966315,0.024359532,0.049627762,0.0005574421,0.0007957212,0.014414964,0.0873534,0.0036290507,0.15833819,0.00023325089,0.0045755976,0.00023648363,0.0044231466,0.5090137,0.0023124698,0.0017864467,0.00034688946,0.009463502
2019-12-02,0.004137086,0.021782782,0.052610725,0.0016422971,0.00021980029,0.00039026528,0.00022012787,0.001794805,0.008423738,0.00029804016,0.016126053,0.00038748048,0.028460238,0.05526844,0.00016048102,0.00023431475,0.025786115,0.14598781,0.0027429042,0.13688819,5.278846e-05,0.0024600206,5.5371765e-05,0.0025225128,0.48154372,0.0012528718,0.0010069038,0.00011234902,0.00743174
2019-12-03,0.0035242646,0.024230331,0.077682555,0.0018330024,0.00012204019,0.0002147004,0.00015881735,0.0013358146,0.0065549565,0.0002404189,0.01171015,0.00026565528,0.034610696,0.05976732,0.00010629278,0.00013953094,0.026716335,0.18306239,0.0024394668,0.14610773,2.6188949e-05,0.0019968252,3.607907e-05,0.0018384977,0.40671164,0.000797094,0.000888408,7.204842e-05,0.006810686
2019-12-04,0.004057035,0.023322435,0.06782495,0.0020307289,0.00017858879,0.00030544275,0.00022251705,0.0016176915,0.007219794,0.00032019435,0.01282827,0.0003547113,0.031730503,0.05517425,0.00015181328,0.00019930623,0.026652155,0.15705873,0.0027385692,0.12745658,4.2552303e-05,0.0023492277,5.4848635e-05,0.0021889943,0.4645037,0.001016638,0.0010656557,0.00010515658,0.0072290157
2019-12-05,0.004160674,0.025440615,0.0797056,0.00204332,0.00015069392,0.00026978579,0.00022405032,0.0015761172,0.007220255,0.00032964526,0.010103429,0.00034645706,0.034527566,0.0547759,0.00014934836,0.00017187251,0.02559953,0.16095717,0.002597047,0.13672708,3.4801425e-05,0.0025231622,5.5022992e-05,0.0018133448,0.4396453,0.0008740764,0.0010593259,9.9265686e-05,0.006819588
2019-12-06,0.0058751255,0.03633508,0.067024045,0.008817133,0.0010304967,0.0014622908,0.001740289,0.009459175,0.03117757,0.0012004077,0.027905034,0.0014643715,0.03662932,0.056139205,0.0011041396,0.0013276822,0.021216173,0.10861293,0.0054373946,0.1468182,0.00039332968,0.005546256,0.000556413,0.0064295903,0.39502,0.0025635553,0.0035564872,0.0005826501,0.014575507
2019-12-09,0.007053824,0.035960265,0.08322228,0.0077501955,0.0007940315,0.0011350061,0.0012813754,0.005974019,0.018765373,0.0011809908,0.02351785,0.0012775579,0.040873278,0.06147151,0.00082057144,0.00096247706,0.028927643,0.14078623,0.005841477,0.13123463,0.0002825216,0.0051640356,0.00039832853,0.005760039,0.36941516,0.0024261554,0.0033796274,0.000514901,0.013828643
2019-12-10,0.007176722,0.03825961,0.0827147,0.0068624606,0.00073771493,0.0011129468,0.0012901165,0.0063738874,0.021830358,0.0011668144,0.019242845,0.0013422358,0.041335125,0.060655266,0.00085849484,0.00091920584,0.025235433,0.13328072,0.0056067156,0.14525524,0.00026832096,0.005970484,0.0004178561,0.004974618,0.36810163,0.002318206,0.0032758557,0.0005346021,0.012881794
2019-12-11,0.005754733,0.033820443,0.067816615,0.0057096328,0.00066233723,0.0010041046,0.0010478403,0.006051825,0.02241024,0.00086624955,0.02108778,0.0010869722,0.035767857,0.056652956,0.0006969226,0.0008266403,0.02173952,0.122832455,0.0047455337,0.14696816,0.0002316804,0.0048854267,0.0003220649,0.0047702426,0.415192,0.002094231,0.002678303,0.00041668044,0.011860611
2019-12-12,0.004757081,0.036899205,0.04686305,0.009792186,0.0017325693,0.002375376,0.002638091,0.018638736,0.054167602,0.0013412941,0.045814503,0.0018995887,0.03131611,0.047111165,0.0018564467,0.0023560468,0.017062135,0.07686228,0.0055917962,0.16123621,0.0007697487,0.006752244,0.00087060995,0.008375308,0.386752,0.0034532573,0.0040282942,0.0008143142,0.017872706
2019-12-13,0.0036787041,0.031910244,0.042951237,0.009516551,0.0014246162,0.0018962063,0.0020884152,0.016267527,0.049373545,0.0010310565,0.050628874,0.001410979,0.027967777,0.045582525,0.0013676407,0.001982628,0.01623019,0.07345455,0.0046228296,0.15100893,0.0005948955,0.0048139114,0.0006373983,0.008042867,0.4281529,0.0028311827,0.003325904,0.0005686806,0.016637268
2019-12-16,0.0030215783,0.028938781,0.041784562,0.0136366,0.0015513563,0.001996079,0.0024742524,0.02106837,0.050613116,0.0010588606,0.06965492,0.0013688791,0.027752459,0.045698613,0.0014389631,0.0023020918,0.01633883,0.066370584,0.004212747,0.13279824,0.0006669596,0.0038966518,0.00068051036,0.009680013,0.42554885,0.0026636147,0.0032355636,0.0005069952,0.019040924
2019-12-17,0.0037805978,0.028693877,0.047169313,0.01696456,0.0018253032,0.0023030618,0.0028356605,0.020167556,0.043952916,0.0013367379,0.075367756,0.0016056517,0.030423999,0.051987145,0.001579776,0.0025759551,0.020223262,0.074126884,0.0049406174,0.11885248,0.00079468056,0.003980304,0.00080611143,0.011808787,0.4034013,0.0030665586,0.0037544016,0.0005982983,0.02107646
2019-12-18,0.0034105743,0.022878502,0.03490017,0.0076717874,0.0012314867,0.0016673155,0.0013310708,0.010984257,0.032860957,0.00072224543,0.06639805,0.0010057967,0.023554409,0.04835023,0.00085567386,0.0015938719,0.017988222,0.07865675,0.00410808,0.12035789,0.00048116507,0.0030920634,0.00036551355,0.009255438,0.48528898,0.0027969545,0.0024409518,0.00040911068,0.015342374
2019-12-19,0.0032497838,0.018560547,0.034080397,0.006590972,0.0010264048,0.001384978,0.00088941975,0.0075143413,0.020707702,0.0005696294,0.08221174,0.0007445888,0.022137348,0.04968651,0.0005680543,0.0012260095,0.022218378,0.08918076,0.0038095743,0.100614876,0.00036275695,0.0021921361,0.00022683114,0.009576789,0.50082785,0.0026258635,0.0019983244,0.00029938796,0.0149180405
2019-12-20,0.0032979664,0.021813935,0.029729448,0.010595052,0.0018590883,0.0024815388,0.001981261,0.018036919,0.043348532,0.00093343464,0.08961001,0.0013677134,0.023322625,0.04872591,0.0012335235,0.0024125492,0.017104266,0.06307152,0.004201618,0.115016624,0.0007863292,0.0033966731,0.0005786185,0.012224019,0.45774567,0.0033889143,0.0027735678,0.00052223395,0.018440556
2019-12-23,0.0026144327,0.014975895,0.019526588,0.0051915427,0.0013153235,0.0019011664,0.0009383069,0.010850601,0.031895656,0.0004733959,0.097012036,0.00083848316,0.016761817,0.044156507,0.00064373034,0.0015538235,0.014337795,0.05918432,0.0030922813,0.10357839,0.0004973995,0.0022044482,0.000263687,0.010494873,0.5369443,0.002921108,0.001652147,0.00030888786,0.013870993
2019-12-24,0.002661378,0.014958527,0.019912397,0.0038560324,0.0010407083,0.0015184405,0.0006905202,0.007800554,0.026250917,0.00039530467,0.08381292,0.0006827205,0.016193112,0.043171998,0.0005022882,0.0012190709,0.015269094,0.06606201,0.0030543562,0.10492148,0.00037739487,0.0021003217,0.00018766974,0.008865708,0.55772614,0.0027665505,0.0014814239,0.0002716348,0.012249298
