Date,PPO-log_return,PPO-dsr,PPO-mdd,Market Index (^DJI),1/N Equal Weight
2022-01-27,1191904.8377243725,1169524.645656033,1178438.327616507,1130257.5725225648,1158051.599293053
2022-01-28,1195226.0515738307,1193265.886412686,1191787.7425670808,1148941.053977891,1175077.7251081974
2022-01-31,1206409.2989881914,1205728.7024675375,1207213.7321984177,1162387.060319108,1188167.9167963616
2022-02-01,1217621.535557006,1214928.9522559126,1214465.1325706004,1171432.1865618518,1198106.5769896933
2022-02-02,1226967.061339958,1223989.933007963,1221341.4203558576,1178846.514734567,1204708.5815891642
2022-02-03,1220283.5183789295,1211005.3548415066,1200975.2404716006,1161702.1975062154,1187477.2170423465
2022-02-04,1217518.2695611923,1207846.0583200804,1200221.8829310872,1160993.424593231,1186400.4064374075
2022-02-07,1220595.1302026524,1208224.9078508925,1200002.7348561801,1161039.4353804344,1186562.4661233514
2022-02-08,1228994.0068417687,1223041.3848095285,1206993.4831068951,1173336.076748061,1196638.0156932902
2022-02-09,1231387.0677755913,1230597.9090576707,1217264.6428135077,1183436.6077332243,1206784.1429562725
2022-02-10,1221131.0294098998,1212811.0578977917,1201894.8983347309,1166017.6474632807,1191807.6464610489
2022-02-11,1207878.931020941,1197663.0395969583,1185117.8615164042,1149357.6066946213,1176875.8382272618
2022-02-14,1202553.6517820852,1193015.4251714516,1181229.1822672416,1143670.4924550063,1171924.217296018
2022-02-15,1207489.7196051714,1206335.9377175253,1197894.3771630654,1157655.0576453125,1186691.5938692682
2022-02-16,1202682.6772686215,1204227.8225119242,1197229.7508310033,1155849.5219789394,1185487.196394872
2022-02-17,1185406.6460655911,1187134.0353851712,1178539.0140430313,1135261.8918498352,1169336.2273641773
2022-02-18,1182471.6487456423,1178344.7804715408,1169193.3139478436,1127557.669868983,1162127.1360021313
2022-02-22,1178178.6996380962,1162525.2321448142,1153258.748488966,1111591.151246763,1148693.677615977
2022-02-23,1165484.9544301166,1147425.1701948186,1139452.0408496005,1096211.0116738155,1133819.1301289778
2022-02-24,1153744.4927127496,1146219.3287948272,1142191.7046400984,1099257.1584254797,1135256.165017361
2022-02-25,1197259.9659435756,1178241.5722654983,1172239.131617234,1126881.7248772054,1164525.50760852
2022-02-28,1181146.0200959363,1170381.5759873642,1169090.7823069398,1121384.469756696,1158712.5654312174
2022-03-01,1157008.422546373,1148465.9628566685,1153411.8232816446,1101610.300005842,1138614.474840775
2022-03-02,1180467.2806960926,1166607.6157122669,1175866.3865254284,1121343.1117457268,1159553.185049483
2022-03-03,1180916.2796165403,1164339.4808399521,1171039.4751340887,1118143.9403534764,1157783.1838436811
2022-03-04,1175245.6436964183,1155305.684233278,1166239.2604655463,1112193.0395501489,1151138.9806967834
2022-03-07,1148653.6666162862,1129272.1289898448,1142795.4297603176,1085809.2134274985,1125281.515489445
2022-03-08,1138283.296895797,1117934.2658262262,1135672.5844124495,1079696.887137607,1118519.7558263142
2022-03-09,1158981.850640441,1141401.0033744578,1155845.012014497,1101322.4740982533,1139947.9809031961
2022-03-10,1146530.9039077011,1131122.9977396545,1151395.110201817,1097610.851101338,1134602.0961257834
2022-03-11,1141060.9773034526,1120678.7930714702,1143276.688875233,1090004.9836403218,1127470.6530181828
2022-03-14,1154185.051065067,1123716.2822576235,1136838.6058594112,1090039.6209745083,1125902.2733900805
2022-03-15,1170587.420776653,1146161.5966390423,1153851.9569528103,1109861.74016933,1144063.3528401898
2022-03-16,1181454.4543976525,1163988.219751135,1173074.1939461986,1127025.702452892,1161841.6363335042
2022-03-17,1193993.4306047987,1176819.4790038178,1188399.6463105,1140844.577111753,1176499.8213094373
2022-03-18,1196391.8581086288,1184147.2218487388,1195824.9722726366,1149915.8105989208,1184004.4703362565
2022-03-21,1197048.9191009742,1177953.7760861453,1192499.6261994694,1143234.2946830657,1179931.1733978067
2022-03-22,1204887.8950733584,1189292.1285766663,1203324.229121309,1151653.8810099007,1189358.2026587648
2022-03-23,1190225.056390474,1175020.8613829156,1193100.4433399884,1136799.3759076146,1176019.4110194838
2022-03-24,1200543.8941862641,1190513.525187052,1207155.8417158024,1148361.1371178327,1188652.4790079917
2022-03-25,1212942.2341805652,1196525.940637994,1213355.707693284,1153433.1801880654,1196093.899251196
2022-03-28,1209964.6182968356,1198942.1287558766,1215539.6375476029,1156564.886324922,1198128.1087594735
2022-03-29,1215795.6986490134,1212017.1401910693,1226780.8405291669,1167758.0442623773,1209805.8530956751
2022-03-30,1214063.4413977114,1207788.694483713,1224771.693439386,1165594.7618011206,1208058.762764477
2022-03-31,1197501.1988306472,1188093.6538346314,1205606.141891003,1147382.1154519215,1190249.2297372075
2022-04-01,1206126.991316653,1193609.6604656577,1209412.451257391,1152011.4985609998,1195118.4445925357
2022-04-04,1198971.8496465578,1199381.9288166997,1215370.9394095466,1155439.5606952074,1199251.0211651248
2022-04-05,1192165.445800995,1189915.2250680542,1204113.213818898,1146152.2316007256,1188687.1371432927
2022-04-06,1193079.6860092394,1184447.9511670086,1197499.4430085276,1141365.6880499646,1183111.5905154098
2022-04-07,1191188.3245570173,1187304.2134120709,1202641.2397101587,1144246.1442701838,1185654.2876253973
2022-04-08,1202030.5452894587,1192748.9368055887,1204656.5118068494,1148797.205645989,1188698.8822364176
2022-04-11,1200506.4047198526,1180343.5473617632,1192065.171621356,1135131.0971401453,1176074.6354120004
2022-04-12,1198066.3439215517,1175894.5920313343,1193700.3816622626,1132228.798720383,1174050.7545488817
2022-04-13,1198147.2193872458,1185730.2564515355,1205415.0004530698,1143618.1487223736,1185313.9741684934
2022-04-14,1197228.6211624292,1177642.666392368,1202373.7456276687,1139867.494102606,1182177.3395431074
2022-04-18,1200301.3213202604,1177083.194409045,1199438.706685589,1138559.2885181373,1180371.931661079
2022-04-19,1207148.8229996248,1197054.3566586955,1220185.6623281166,1155086.2081889897,1198220.0759242668
2022-04-20,1224041.6460997975,1211350.736117874,1225758.6721261546,1163344.2397854761,1206050.4403825137
2022-04-21,1219362.7595292213,1204220.3162636522,1215170.5901697683,1151167.53664966,1196906.8718182875
2022-04-22,1191440.32630119,1172783.0173746864,1181630.6073936375,1118697.7499691106,1164954.480448699
2022-04-25,1197485.4454787127,1180778.697906806,1186693.36840034,1126574.3831581906,1171306.3805924377
2022-04-26,1173425.3215949275,1151452.0579782994,1158073.1955837663,1099798.1729064703,1143402.8364329587
2022-04-27,1176155.3782554795,1149854.813998679,1155959.178334569,1101841.2586483478,1142386.2652375828
2022-04-28,1191414.007493011,1170104.4222884092,1183673.921924548,1122171.564402953,1164263.939611532
2022-04-29,1160625.3886388894,1133521.0466263052,1151678.4619016692,1091097.4813488293,1132166.7857822906
2022-05-02,1161710.7881542179,1134629.8405751898,1156607.889218111,1093886.303725995,1136187.0351055963
2022-05-03,1170332.5047411497,1138368.6398426164,1160122.936553252,1096112.6571539794,1139776.9719998338
2022-05-04,1206128.2660603952,1169090.3681102195,1193907.46611691,1126958.1079537142,1172481.1839746335
2022-05-05,1178202.0021632835,1136383.8943634517,1156393.9733846157,1091784.2828184864,1137755.2315663984
2022-05-06,1178647.3961186234,1135297.931536118,1153532.24623285,1088522.040459508,1133501.1543667964
2022-05-09,1178991.7063278134,1115028.9713322304,1126488.0671402325,1066894.3855983135,1112054.5122907925
2022-05-10,1168239.236202802,1113015.6949359511,1124906.0802400487,1064083.3979121442,1109176.5844313256
2022-05-11,1159884.218370745,1099263.7812767876,1112513.6180768001,1053276.3557802213,1098441.2329071404
2022-05-12,1166144.489232561,1094417.943308787,1109585.6246749081,1049841.7022130156,1096030.8443004955
2022-05-13,1177706.5145200961,1110658.008026166,1127059.2273366647,1065271.859130479,1112699.803310896
2022-05-16,1180562.1424752,1110587.404143787,1129600.0196576884,1066157.2436746801,1113388.7750534422
2022-05-17,1197080.901463445,1131618.014962284,1147939.7969052396,1080423.1079614689,1129406.6100066626
2022-05-18,1157676.5872761593,1093039.4090564463,1105514.5739530018,1041893.3387236609,1089914.4938969545
2022-05-19,1144119.2360141682,1087637.3816665558,1097990.2639054311,1034053.8631225609,1075619.8935179533
2022-05-20,1138860.6886291953,1087183.38483357,1098235.8204950476,1034344.0154182666,1075658.0638730517
2022-05-23,1164406.219725033,1111623.3098927743,1117437.2134443973,1054802.6602506605,1096806.4267938114
2022-05-24,1172113.0268408435,1113211.9019297636,1119891.7267112634,1056403.344518952,1097628.872672397
2022-05-25,1173392.0749281175,1119437.6110520381,1126652.8086604513,1062744.6907945857,1104363.117722674
2022-05-26,1187757.3692984553,1136203.459199184,1143586.5656771604,1079847.3915243994,1122183.9022075855
2022-05-27,1204718.4749031693,1156524.836020075,1164674.0429811503,1098897.6022176165,1143104.9430084536
2022-05-31,1200533.4757284406,1149792.9680873293,1154981.4839628977,1091524.6320558705,1136866.3462619376
2022-06-01,1184862.2143555095,1139614.3738888232,1155517.9150409633,1085671.9565285947,1132535.978079828
2022-06-02,1196752.7028962816,1153161.5831232937,1174679.1987124141,1100066.2245150644,1148877.1409269453
2022-06-03,1177745.9911483505,1139664.7980958591,1161998.4757414523,1088532.8969373875,1136020.5506802092
2022-06-06,1183737.999365968,1140512.9874347716,1161195.1941678463,1089064.993597263,1136143.717258806
2022-06-07,1190545.5731583848,1148658.8363700616,1172851.8159751152,1097811.6959421071,1144811.1629519528
2022-06-08,1175504.2268446698,1134771.9090912715,1163884.4303880346,1088903.4388669145,1134676.8294921524
2022-06-09,1152207.287122053,1111071.867404496,1141213.5372272155,1067790.691242286,1111400.1603758358
2022-06-10,1118197.0522086609,1082151.136931477,1110407.909441495,1038674.6515199845,1081888.9250886028
2022-06-13,1107736.39110736,1050397.5280393374,1074072.364582301,1009689.3418854807,1051095.2409939743
2022-06-14,1095078.9518154317,1045714.4766800776,1070177.196689062,1004663.1803586669,1046890.8045399709
2022-06-15,1101296.544340462,1060378.8794349132,1082056.599084444,1014711.4968549818,1057649.497264233
2022-06-16,1080040.3753316153,1040230.777355515,1056054.3131088729,990179.2818078,1033270.7240494917
2022-06-17,1075627.2345919418,1043681.6506794797,1053969.1578809947,988912.3696124082,1032848.6289864889
2022-06-21,1088616.7268007572,1066223.5536907602,1077861.7903885443,1010136.3315134085,1052697.635976752
2022-06-22,1091590.7275914853,1069909.6857451661,1071548.2578221632,1008577.3283655468,1047882.8864970317
2022-06-23,1090366.14925063,1081630.5173597003,1077848.8781401324,1015003.6524293438,1052606.952820609
2022-06-24,1131391.1204570106,1107773.6862955536,1106139.900216649,1042244.3648417616,1081993.8479817994
2022-06-27,1127198.8298421637,1104473.8527969543,1102559.1831587427,1040179.1137908804,1077885.1072660051
2022-06-28,1117769.5128998866,1086384.5581380832,1082150.0242183076,1023924.769261072,1060582.8010648245
2022-06-29,1117954.472410991,1090330.995813713,1083419.3258099435,1026648.452770961,1060495.5760428377
2022-06-30,1117777.694216073,1083561.5467824794,1074398.9895869123,1018248.4468774444,1053046.461198973
2022-07-01,1126181.415926234,1094058.9390554393,1085310.8850954378,1028896.6483984885,1062661.0202686333
2022-07-05,1115415.7164753864,1091580.160355148,1082087.5750108985,1024613.9617407379,1059674.5833319526
2022-07-06,1118626.3464950866,1093731.2634983964,1084676.3783244984,1026925.357578778,1061777.9079338321
2022-07-07,1121972.7006627626,1105226.437034009,1100068.2594016255,1038402.0763789407,1075400.533528319
2022-07-08,1117111.206584723,1103887.2982562871,1096950.9735627966,1036866.8540873864,1072591.2471683084
2022-07-11,1112974.035311294,1099780.260447904,1089316.7784923848,1031430.4081673799,1066305.4753471117
2022-07-12,1108125.244932111,1098717.6990252214,1084068.9085756522,1025060.9513686659,1061027.9034680764
2022-07-13,1097377.0639052964,1092768.203948698,1078366.7074125463,1018161.0780792721,1055248.95017907
2022-07-14,1076238.0146708353,1092664.781598566,1074893.0319142581,1013442.322893365,1050023.663214222
2022-07-15,1094135.774666521,1113377.8972392383,1093526.5533034792,1035216.152474579,1069468.8826766973
2022-07-18,1092419.3545032165,1102425.9396059872,1085591.850913649,1028081.0554977979,1062664.105019024
2022-07-19,1122848.2161424211,1123173.8126995869,1113164.059297202,1053042.8122620299,1088194.5716803041
2022-07-20,1124635.2800572652,1119565.9693536996,1114103.59275399,1054623.9807188953,1090867.6224952668
2022-07-21,1127083.030732439,1124011.6275372163,1116910.2317857842,1059985.982219157,1094531.5515486244
2022-07-22,1125316.6082787772,1116107.7009669992,1106049.3063184926,1055432.9175646955,1087107.5407662343
2022-07-25,1135188.7212668424,1119007.01660937,1108606.984169267,1058435.5091610579,1090261.718378472
2022-07-26,1144996.2941221786,1115827.4218551177,1102178.3076317667,1050875.264755892,1082132.8311616415
2022-07-27,1142019.482581516,1126841.5432632451,1120531.7395975452,1065302.6191511373,1097672.5197090616
2022-07-28,1145735.614200705,1134071.9588619692,1133129.9868776368,1076288.663924286,1108242.5455368548
2022-07-29,1160578.5803901968,1132383.2956233996,1141195.1714572872,1086727.3612710144,1117045.427126553
2022-08-01,1153757.3060797208,1137337.6414776698,1142303.2674257995,1085181.2178796884,1116931.8537497474
2022-08-02,1145313.9284093955,1121849.9147225406,1124391.1095694068,1071872.9207906204,1102130.3324556875
2022-08-03,1158092.690518177,1138114.4661854529,1137228.8865438085,1085647.7879409345,1115429.8749062938
2022-08-04,1159492.7436159647,1137291.4855391546,1130827.6855659974,1082812.954776566,1111305.490213996
2022-08-05,1162675.9405877758,1141131.3963434126,1133776.9566961322,1085348.9763116823,1113836.3485773497
2022-08-08,1164866.2167868118,1140504.4428290885,1133664.0823513926,1086310.8085542843,1115194.520362015
2022-08-09,1173373.3697677797,1138413.0036332349,1130305.9206682576,1084387.531800433,1113291.7137940761
2022-08-10,1195022.8596933014,1156722.7348234488,1148540.0692903511,1102092.1208336328,1132179.7920390628
2022-08-11,1206527.807203465,1155262.6800749642,1149626.2583833528,1102990.7528657224,1136120.4952141065
2022-08-12,1221059.5830442777,1170102.8346396042,1164122.9677525838,1117031.9268335428,1150852.7622652962
2022-08-15,1226791.992287249,1176563.581541013,1167347.9534889685,1122040.8989370475,1155624.7344629199
2022-08-16,1230409.5104357125,1182821.0665761307,1174907.2309651817,1129967.420226859,1163779.3863936944
2022-08-17,1226286.4233761178,1176032.402153832,1169225.6785038176,1124286.768176458,1157982.172125901
2022-08-18,1228025.851960764,1176283.9903594954,1170307.570203805,1124906.1043907215,1161297.5858736082
2022-08-19,1219552.3884076804,1166162.5754174765,1159581.4345592058,1115234.921256932,1150382.5014840653
2022-08-22,1195432.6814383417,1143292.7362758014,1138440.838461841,1093956.0953695052,1127841.3724533992
2022-08-23,1192213.0059507727,1135462.7041462758,1137069.821492978,1088860.1421991813,1124730.2845501327
2022-08-24,1193046.2098129913,1136649.6272596088,1138201.9770429577,1090833.436297548,1126030.316977158
2022-08-25,1202988.479761565,1150654.8268531754,1151044.878224856,1101505.4832967918,1137987.7357921207
2022-08-26,1155363.2896365868,1113560.4832438186,1117947.6479363027,1068141.7819822791,1103310.65032395
2022-08-29,1142768.0224598206,1105563.8961776586,1110544.7630834947,1062040.3121702669,1096155.147340931
2022-08-30,1132189.266724165,1095358.1238936023,1096728.7997559458,1051845.6917101487,1085011.4378792222
2022-08-31,1126247.2189357805,1085672.8109567384,1085049.6965179057,1042566.9573273213,1075237.9488763872
2022-09-01,1134705.265145029,1091164.6985535487,1085583.0819804799,1047397.2498990607,1078799.830234006
2022-09-02,1118896.461439794,1076603.2664210764,1074515.264728689,1036214.6899519162,1066853.0182321686
2022-09-06,1100529.9172114881,1069035.0566269646,1068590.4096854613,1030486.15307944,1059624.4774850497
2022-09-07,1122353.7179911763,1084732.1690510313,1081631.6200136375,1044911.1164646759,1074424.8676075037
2022-09-08,1124902.0177726557,1090135.1151933144,1088503.4905718043,1051304.7418510502,1080407.6260738808
2022-09-09,1139568.7622223324,1103504.5181697856,1103662.1772420732,1063784.6509047842,1095866.2588220742
2022-09-12,1147985.9520584233,1111296.7563375907,1114315.7642510927,1071382.2467636066,1105067.3525170728
2022-09-13,1115278.2549377729,1065892.5582066418,1067362.4259841028,1029151.7756286548,1061253.5196177484
2022-09-14,1109396.2197459303,1067236.1704036207,1070189.999052749,1030148.3098273354,1062849.2048458818
2022-09-15,1107718.8710207643,1061628.6459090975,1060975.22397438,1024415.4432880859,1054198.2350133895
2022-09-16,1100853.3719235188,1060208.4562016518,1057011.6778968642,1019803.1849804248,1049760.2252222793
2022-09-19,1107861.0848744807,1064604.6263762543,1064170.0679765064,1026329.8022208218,1056332.4245703528
2022-09-20,1096150.4660684543,1056219.6102005956,1052877.1465717813,1015958.8932389474,1044730.6894123855
2022-09-21,1078026.4709997517,1037601.4764713901,1033867.6352368727,998672.8602011343,1026177.2045324326
2022-09-22,1072728.9725961997,1034649.6575369586,1033019.0047011826,995129.3187456735,1022062.2212361096
2022-09-23,1058517.8135098002,1020692.3071722117,1015151.1171419107,979040.4062597418,1004451.4619424953
2022-09-26,1042028.0508540807,1008689.2822438071,1003620.8634404971,968135.1388517672,993292.7802410668
2022-09-27,1035108.4801970101,1002876.208677248,1000262.8168633962,963972.1965601508,989053.8588258671
2022-09-28,1050069.1486735372,1019846.8981367517,1018109.3296664637,982128.3633756201,1007230.4537338527
2022-09-29,1047246.154659962,1000924.3761181751,997572.805505061,966970.4584897398,990403.9500923849
2022-09-30,1034580.2972175687,984959.2271767453,976400.4258266524,950423.9583855694,970760.3578181368
2022-10-03,1058900.2971339845,1010225.7835750725,1004677.7146632527,975747.6623676737,997880.7104105033
2022-10-04,1086452.4993833173,1035748.308175225,1032982.0126217274,1003058.1664236023,1026149.5414964549
2022-10-05,1079416.6372961262,1032421.7922942408,1031624.6006831145,1001653.6095979536,1024143.968637179
2022-10-06,1062110.3632698383,1016578.7849226326,1020662.3140408061,990174.9521410267,1011690.238511391
2022-10-07,1042546.4292066462,993802.273611367,997897.1032530047,969325.538726866,989556.7122730208
2022-10-10,1045429.314244576,992101.9802478168,994947.0756945923,966218.4535309143,986670.5710845671
2022-10-11,1050839.8796516976,990245.9757091005,992056.1013578423,967419.7745057846,985857.8031757361
2022-10-12,1051574.741680561,990626.4434703521,992306.4607491402,966482.1108508429,985331.3003723152
2022-10-13,1092453.177769311,1018864.8834271602,1019414.1023852119,993873.3922719455,1014445.4050028836
2022-10-14,1078021.2184668845,1007923.6378353988,1005607.9603846959,980510.1019526668,1000237.5415581089
2022-10-17,1089823.3467246837,1028400.1813853481,1026322.8322111648,998740.3900784199,1019472.9076686309
2022-10-18,1105425.0125463002,1037197.1332393204,1035921.8590184464,1009922.9500255644,1030945.2419140774
2022-10-19,1131752.8882296265,1028747.308114178,1031280.3191189842,1006614.6322574909,1027568.1680262749
2022-10-20,1118130.4971770307,1027819.8717084503,1027724.0354465628,1003629.5531938984,1025270.8702581635
2022-10-21,1152553.6343855946,1047447.0355838785,1052082.0161182343,1028410.3040382479,1049044.4529317254
2022-10-24,1172851.6612046366,1063439.2025181383,1063625.32301258,1042209.27515433,1062004.171282734
2022-10-25,1166834.375362265,1077001.9455937399,1079428.240305055,1053363.4014689333,1075829.5594849652
2022-10-26,1175450.3697264867,1075620.6234708717,1071644.6155130633,1053441.7878240983,1076095.010491606
2022-10-27,1181374.4707405975,1074680.3944698623,1076917.7050122272,1059866.1732311307,1080081.138318268
2022-10-28,1205761.6948271876,1109438.8007959407,1110768.5102335762,1087278.9737423158,1110687.0072199763
2022-10-31,1212837.5008680352,1100888.4858695862,1102405.0367709533,1083015.7382740993,1104328.7764242594
2022-11-01,1213533.680987811,1098086.800084315,1100167.2578375405,1080377.0971742657,1102298.085012592
2022-11-02,1209218.8873521243,1083237.075870427,1081972.6846896173,1063653.9208169861,1084326.6507495595
2022-11-03,1205632.111539036,1073678.9462689206,1080626.9142329004,1058806.438821938,1078360.2598438023
2022-11-04,1222240.0497418942,1091248.66899837,1097924.8599897607,1072106.2058212433,1095247.3112035852
2022-11-07,1231258.2555230383,1105418.877275738,1109318.2731484743,1086127.540868177,1106789.8298644728
2022-11-08,1237060.298244837,1118560.021109059,1117601.8139958195,1097172.7146726334,1116407.089054798
2022-11-09,1221482.7409471858,1101215.1172688955,1098069.9234422005,1075769.4916428383,1092638.3801564898
2022-11-10,1254575.2621102468,1151646.3046694957,1147147.0582760584,1115520.5500201879,1137869.0457575906
2022-11-11,1263768.5750429458,1153694.8509619394,1154410.793742187,1116595.4705740337,1145073.1896897142
2022-11-14,1257347.662901018,1146703.8630336015,1148021.013354266,1109608.939327281,1139243.869031821
2022-11-15,1251500.3686059187,1147169.134168129,1149856.27602865,1111469.1451144041,1143418.5899507448
2022-11-16,1251174.253765843,1144701.4038690527,1143592.730644898,1110175.673321343,1138122.3562033663
2022-11-17,1252741.293874719,1148267.5673883734,1144334.003938107,1109927.2667679593,1140046.2959777203
2022-11-18,1257008.4696088163,1156177.0756252306,1150003.7520589663,1116523.740273759,1146537.7394508792
2022-11-21,1265333.9835165006,1153221.8362524968,1146827.6609187298,1115021.2812815192,1146745.2385959257
2022-11-22,1275365.126296759,1167320.5137657854,1164287.996386868,1128183.726760029,1161145.8264460524
2022-11-23,1278756.0953376195,1169318.3914914483,1167490.531645825,1131358.6003208347,1164444.2217285798
2022-11-25,1284586.0719929202,1173266.6999386556,1169855.6205135863,1136419.9161569723,1167199.7911716418
2022-11-28,1264234.1299938438,1154525.6679794276,1153067.6258618394,1119957.1014031223,1150098.1814062318
2022-11-29,1269277.246509374,1156010.757084495,1155188.6852487698,1120058.6870175654,1152414.7244292675
2022-11-30,1286464.565887942,1185472.1727936703,1184304.9217279975,1144451.2541558337,1178438.7710190048
2022-12-01,1283989.670544685,1180450.9807713393,1175303.7063334498,1138007.4175592675,1172926.261615672
2022-12-02,1286746.561654579,1182528.6409375458,1178089.8671957655,1139161.047577739,1174637.4548377902
2022-12-05,1265514.3980913288,1168220.9920195863,1159774.4125454347,1123187.6790349523,1156975.4950475735
2022-12-06,1260096.0925923341,1156350.6628540219,1147102.9908651765,1111582.2334256477,1144036.409622092
2022-12-07,1261537.9301830388,1157391.537608323,1146351.7863040115,1111634.5771582806,1143149.5016365864
2022-12-08,1262232.7396755554,1163089.3610862922,1154763.1083121293,1117707.8718253204,1149545.0483196203
2022-12-09,1255395.5093719745,1155939.24392644,1145160.5577727987,1107615.8709299194,1140600.2420397531
2022-12-12,1268709.1753109316,1173859.8867890062,1164783.8177522714,1125104.6228433736,1158747.994212638
2022-12-13,1273973.046614165,1177249.8380199643,1171723.581540033,1128532.4264900128,1163629.0717029164
2022-12-14,1263739.511846194,1171469.0002140542,1168433.2891966922,1123824.5924038775,1158215.1219894814
2022-12-15,1234707.5663411547,1142820.6199279574,1143504.6021047507,1098542.18181085,1131428.4877140666
2022-12-16,1226344.6990191843,1132558.825376678,1133891.2281888346,1089219.8276508288,1121645.829092902
2022-12-19,1225804.5488775854,1127427.3724286547,1129451.0487460305,1083829.3278961335,1115368.241724608
2022-12-20,1227236.4785881054,1126790.4916180654,1132217.7898328605,1086879.8689364633,1118889.701138236
2022-12-21,1248239.581654197,1143489.242847645,1157107.4613755245,1104307.8762713065,1138832.7732715493
2022-12-22,1234359.6012872187,1130905.4741886535,1144855.74309992,1092760.9780962805,1127205.1652519817
2022-12-23,1237512.620755771,1134319.6654140002,1151912.9107947282,1098598.7905883642,1133189.9819580803
2022-12-27,1237811.2976472604,1135116.7593272377,1156537.1276836777,1099843.7959623209,1135380.0913439954
2022-12-28,1224022.0336194634,1123212.475770078,1142292.1375197382,1087739.2108581322,1121082.4209163946
2022-12-29,1236992.1379350866,1136414.4904682883,1155782.579101648,1099156.9944926638,1135044.3013520378
2022-12-30,1230953.6051922974,1135629.4908284598,1154561.734019688,1096723.4632784806,1133454.0764712086
2023-01-03,1236545.1226870841,1137362.4654162778,1155589.0273350729,1096363.5193392644,1136676.7229028335
2023-01-04,1244816.8809260018,1148694.9772083552,1164630.8314476088,1100777.1945723814,1147512.359697936
2023-01-05,1232863.4354940236,1139460.714517917,1157136.3625213965,1089538.025847723,1139613.106303021
2023-01-06,1262024.9131560388,1163460.9381204948,1183430.9085626067,1112716.0891451247,1166813.279684179
2023-01-09,1255575.1861457857,1159507.3079901624,1180172.687958574,1108978.617391354,1163826.6904629697
2023-01-10,1263622.7067159498,1165336.1616217562,1185499.1417852335,1115147.6817025437,1170925.2229704317
2023-01-11,1272156.2489844712,1174229.5562400464,1192504.8349386307,1124044.9530560728,1178351.6676380655
2023-01-12,1274188.979424196,1180388.2782713042,1201676.0629593998,1131223.282078695,1186300.9154035463
2023-01-13,1282144.3048124872,1184553.1415433213,1206296.596138104,1134950.155842155,1190404.8309924311
2023-01-17,1243337.1906079224,1170319.4320717086,1198412.8422618324,1121988.296716846,1178057.9551050933
2023-01-18,1220622.2882351873,1147428.7291486342,1174998.226160455,1101676.8605547454,1155369.8996488976
2023-01-19,1211454.5570948687,1138166.221863627,1166291.0111480076,1093325.7734335782,1146641.336044582
2023-01-20,1214434.263798064,1148177.0157575516,1180004.0294317568,1104275.0483500997,1160327.7463121216
2023-01-23,1227539.5691982636,1156237.4076413934,1189746.7998825605,1112681.3225671537,1170855.019829899
2023-01-24,1221716.865615576,1155409.0357688859,1194132.851103275,1116135.62118957,1173057.2596981619
2023-01-25,1215843.945009308,1154379.6179971255,1194753.657682868,1116462.4787200107,1172971.4408984026
2023-01-26,1222295.6974474334,1153746.353077866,1205821.0283243977,1123264.0621114608,1179739.741927966
2023-01-27,1219034.1924736295,1157902.4510411683,1198542.9889551273,1124212.5822442821,1180515.4807710997
2023-01-30,1214600.5567490472,1150831.6634114103,1187772.248791198,1115577.4172852705,1171192.690555685
2023-01-31,1235721.7511280954,1166145.550658195,1199790.4243772256,1127784.6219541763,1183376.7627004124
2023-02-01,1229105.0432032677,1170329.6411553626,1206070.6243746954,1128013.6419399183,1185879.6794827203
2023-02-02,1232597.554808867,1175248.7683676642,1205659.7678557283,1126722.6257787584,1188656.290890166
2023-02-03,1225939.934196981,1173435.850483123,1200878.1455040092,1122489.8918436314,1184268.458077966
2023-02-06,1230213.4081708349,1167234.4089629704,1197710.8602204386,1121332.1260240632,1180084.4125391913
2023-02-07,1238245.7327931586,1175960.821518125,1206763.7425371837,1130122.2542804247,1188862.1968951668
2023-02-08,1230326.4631656106,1169538.1533111206,1196077.704906875,1123250.8792454645,1179465.5928357455
2023-02-09,1215545.2272094823,1159321.70328971,1186612.6721486298,1115007.9691717387,1170785.2139165166
2023-02-10,1222933.6822553035,1165745.501776136,1191769.1984747997,1120612.4966331995,1175939.4509996965
2023-02-13,1235234.3518573737,1180739.068867635,1207881.3541572772,1133074.8285322713,1189808.1618775043
2023-02-14,1220656.0411283153,1176685.3722819372,1204043.4148618737,1127891.506563775,1185226.7248572973
2023-02-15,1225850.7951542912,1176377.2997215085,1205110.4223981756,1129174.6388540936,1187983.1317888151
2023-02-16,1212949.3643567017,1160695.6678291473,1189144.738038804,1114907.8052389228,1173909.5993256774
2023-02-17,1223297.6838291695,1166022.8171055953,1192309.4931685214,1119203.7393845618,1177468.1618958192
2023-02-21,1204627.6430173626,1139495.4704960734,1165345.0385052585,1096139.1521297565,1153139.7818700909
2023-02-22,1205078.2764567789,1137098.7317472082,1162746.1397187083,1093343.3505882402,1149806.6916953027
2023-02-23,1206488.1995479804,1141452.6584387668,1166653.8060870124,1096943.8239306756,1152318.831230936
2023-02-24,1201475.4034540912,1129870.382214346,1154903.6823233764,1085794.091904738,1142057.3137882452
2023-02-27,1203745.818129559,1131372.8709953493,1157770.0299743915,1088181.8708192867,1144282.9916955894
2023-02-28,1189611.9630519855,1123281.5704075834,1153189.8751162612,1080492.8996049794,1138446.8790980775
2023-03-01,1188705.8052682702,1122219.2522954463,1155487.2940035637,1080662.98442509,1139826.010793652
2023-03-02,1193941.48302758,1130275.1880257372,1173648.538989019,1091969.6184051419,1151983.81682831
